Company_Name,Industry,Company_Age_Years,Annual_Revenue,Revenue_Growth_Pct,Profit_Margin_Pct,Debt_to_Equity,Current_Ratio,ROE_Pct,Market_Share_Pct,Customer_Growth_Pct,Customer_Retention_Pct,Management_Experience_Years,Business_Risk,Market_Risk,Expected_ROI_Pct,Investment_Amount,Industry_Growth_Pct,Investment_Decision
Company_04357,Healthcare,19,57743632.0,4.43,-0.21,1.37,1.74,12.75,8.05,3.07,73.36,13.8,High,Low,10.7,8753190.0,15.24,No
Company_04358,Energy,18,20660778.0,6.45,12.99,1.42,2.37,16.64,1.9,14.32,80.18,15.9,Medium,High,21.82,6049290.0,4.31,Yes
Company_04359,Energy,20,129593927.0,13.27,16.74,0.44,2.51,10.73,,22.1,72.44,15.4,Low,Medium,23.83,33058816.0,7.7,Yes
Company_04360,Healthcare,17,49206527.0,6.11,1.96,1.0,1.9,2.72,6.72,6.9,85.23,9.1,High,Low,10.88,9220844.0,10.94,No
Company_04361,Technology,12,51453127.0,30.91,9.79,0.4,2.75,16.95,8.81,26.54,,12.4,Medium,Low,27.98,8746546.0,17.42,Yes
Company_04362,Energy,3,111203587.0,13.39,12.46,1.42,1.18,16.84,3.19,15.27,85.94,2.0,Medium,Medium,24.08,13203373.0,7.35,Yes
Company_04363,Automobile,17,21528532.0,8.17,12.21,0.47,1.77,16.26,2.74,16.88,87.28,17.3,Low,Medium,13.77,5705228.0,7.39,Yes
Company_04364,Manufacturing,2,60720940.0,15.33,22.14,0.61,3.51,26.35,9.72,14.33,88.32,8.5,Low,Medium,13.4,8761040.0,9.36,Yes
Company_04365,Healthcare,18,71662394.0,17.95,15.4,0.85,2.13,18.19,17.21,20.74,83.83,15.5,Low,Low,20.5,12458643.0,19.11,Yes
Company_04366,FMCG,19,31446575.0,18.51,23.08,1.13,1.63,21.87,2.77,19.1,92.08,20.9,Medium,Medium,19.07,2835995.0,6.75,Yes
Company_04367,Technology,30,87055024.0,22.98,12.15,0.92,1.79,9.19,0.91,22.66,86.0,16.2,Medium,Low,17.28,5773153.0,12.88,Yes
Company_04368,Retail,30,75006719.0,16.36,12.52,1.14,1.8,19.58,13.44,28.27,76.27,21.6,Medium,Low,16.88,10978506.0,10.75,Yes
Company_04369,Healthcare,26,45879702.0,19.85,8.53,0.76,2.67,20.19,4.54,27.37,81.08,18.3,Medium,Low,13.87,6369357.0,12.57,Yes
Company_04370,Healthcare,30,44687541.0,1.41,4.7,0.86,2.18,6.75,2.78,-1.33,85.39,21.2,High,Medium,5.76,13004101.0,8.75,No
Company_04371,Healthcare,14,78025720.0,,14.99,0.28,1.76,28.55,5.19,22.77,87.69,11.0,Low,Low,22.55,9116892.0,19.69,Yes
Company_04372,Retail,6,97731448.0,10.25,6.34,1.32,0.76,16.89,17.7,15.04,75.64,10.3,Medium,Medium,9.88,11858334.0,7.94,No
Company_04373,Technology,26,52746000.0,25.04,-0.31,0.64,1.36,1.85,7.67,21.97,82.91,17.4,High,Low,15.29,9425072.0,14.87,Yes
Company_04374,Retail,25,129565176.0,17.73,7.57,0.59,1.8,15.53,8.3,21.22,75.06,20.3,Medium,Medium,23.32,11965650.0,9.48,Yes
Company_04375,Manufacturing,30,87511488.0,25.26,17.94,2.18,1.51,26.57,,25.88,89.09,20.3,High,Low,15.08,24964463.0,15.19,Yes
Company_04376,Manufacturing,28,10933469.0,0.63,7.5,0.17,2.42,8.6,6.82,10.28,88.82,21.5,Medium,High,14.43,3148802.0,4.96,No
Company_04377,Retail,7,15147883.0,6.38,8.8,0.79,1.62,0.17,15.07,7.38,66.57,7.1,Medium,Medium,22.31,1308198.0,9.83,No
Company_04378,Automobile,2,136581696.0,34.0,10.66,0.22,2.28,16.09,2.78,37.29,87.43,5.5,Low,Low,19.86,25299073.0,15.26,Yes
Company_04379,Healthcare,11,40539056.0,5.75,9.93,0.9,0.92,18.63,8.19,20.86,70.49,7.6,Medium,Low,11.03,4928863.0,13.39,No
Company_04380,Manufacturing,6,57487783.0,,15.65,0.51,,17.67,4.89,10.68,67.17,12.5,Low,Medium,10.67,12523335.0,6.29,No
Company_04381,Technology,29,131685953.0,17.45,17.84,0.15,2.2,35.56,4.8,8.78,91.57,24.5,Low,Low,10.76,30364789.0,14.14,Yes
Company_04382,Technology,2,49728264.0,19.94,13.22,1.37,2.81,24.39,2.38,20.23,90.61,4.6,Medium,Low,20.61,4234888.0,16.62,Yes
Company_04383,Energy,24,51609227.0,11.21,5.2,0.37,1.72,0.14,6.57,9.94,81.75,17.6,Medium,Low,14.61,11375889.0,11.99,Yes
Company_04384,Manufacturing,27,23893421.0,16.29,19.42,1.26,2.14,24.17,7.3,21.76,76.91,22.2,Medium,Medium,23.73,5238797.0,8.98,Yes
Company_04385,Telecommunications,12,68478398.0,18.79,16.43,0.44,2.52,16.86,4.43,17.4,79.12,11.8,Low,Medium,21.27,9332582.0,9.48,Yes
Company_04386,Manufacturing,25,82315415.0,8.57,1.48,0.58,2.29,2.5,12.81,1.3,74.65,17.7,High,High,11.73,15424012.0,5.69,No
Company_04387,Real Estate,25,30594598.0,4.79,-0.73,0.21,2.23,6.09,5.28,7.44,94.74,14.8,High,High,5.39,2670526.0,3.67,No
Company_04388,Technology,8,22835237.0,17.4,3.7,0.95,1.53,5.74,1.26,25.13,96.73,9.9,High,Low,5.82,3746368.0,14.55,No
Company_04389,Technology,19,466085397.0,19.83,8.89,0.55,2.61,9.81,7.15,20.93,88.16,11.6,Medium,Low,20.74,62807720.0,20.31,Yes
Company_04390,Technology,22,46203281.0,7.32,13.12,0.61,,18.65,2.35,8.0,79.91,20.4,Low,Low,20.84,8309943.0,16.21,Yes
Company_04391,Healthcare,21,27963065.0,18.98,15.56,0.71,1.06,25.46,12.65,20.43,71.57,8.6,Low,Low,11.72,2678203.0,13.87,Yes
Company_04392,Manufacturing,22,91160481.0,19.2,12.93,0.3,2.83,22.36,16.93,16.62,79.79,12.2,Low,Low,22.22,11219798.0,10.83,Yes
Company_04393,Energy,11,47887192.0,13.25,9.21,1.1,1.91,17.29,9.62,13.87,80.55,11.6,Medium,Low,14.05,9136654.0,11.33,Yes
Company_04394,Technology,26,19868223.0,1.31,19.15,0.55,1.09,33.24,5.0,1.53,72.81,13.7,Low,Low,7.1,5902315.0,14.17,Yes
Company_04395,Real Estate,16,75385771.0,9.06,9.16,2.65,0.73,13.0,7.39,14.67,90.59,7.4,High,Low,18.82,12275959.0,10.06,No
Company_04396,Telecommunications,5,24212528.0,13.85,9.61,0.58,0.96,11.89,3.08,22.99,95.42,16.1,Medium,High,16.67,3318234.0,4.51,Yes
Company_04397,Financial Services,17,190950132.0,9.88,6.64,0.61,2.89,9.7,7.45,16.35,78.57,15.4,Medium,Low,13.88,18099065.0,16.95,No
Company_04398,Technology,16,76123113.0,21.47,22.78,0.36,1.75,24.34,2.98,20.9,90.13,12.5,Low,Low,14.49,16517592.0,13.6,Yes
Company_04399,Healthcare,16,39514775.0,10.23,12.86,0.31,1.52,12.79,16.97,1.03,82.27,14.7,Low,Low,22.83,7890097.0,10.35,Yes
Company_04400,Technology,13,54870067.0,20.52,6.34,1.22,,14.73,2.63,21.14,75.73,13.1,Medium,Low,13.34,10692785.0,17.65,Yes
Company_04401,Technology,9,107750450.0,14.44,4.41,1.34,1.82,13.06,1.72,20.28,89.96,8.0,High,Low,15.2,6338878.0,16.24,Yes
Company_04402,Manufacturing,9,58562237.0,,-0.07,0.55,1.59,-12.96,4.49,13.87,91.74,9.1,High,Low,14.2,13545104.0,10.98,Yes
Company_04403,Financial Services,19,303631879.0,24.72,11.95,0.8,2.33,22.39,7.35,25.31,86.96,13.7,Low,Low,22.29,57473832.0,11.68,Yes
Company_04404,Retail,7,131303363.0,14.44,2.68,1.48,1.99,3.62,22.55,12.96,77.15,8.0,High,High,17.24,8303410.0,5.73,No
Company_04405,Real Estate,6,75678134.0,20.35,5.64,0.88,2.06,5.69,3.12,15.12,88.26,7.4,Medium,Low,22.06,14074807.0,12.84,No
Company_04406,FMCG,3,22546617.0,20.04,16.75,0.98,1.57,20.3,5.21,26.93,79.71,9.7,Medium,Low,31.14,4977893.0,10.68,Yes
Company_04407,Real Estate,13,44131249.0,18.6,15.55,0.79,1.25,13.31,5.0,11.42,88.56,11.3,Low,Low,12.18,3565645.0,12.08,Yes
Company_04408,Healthcare,27,75118490.0,21.02,19.08,0.52,1.22,23.94,2.52,28.36,93.69,21.0,Low,Low,20.85,21434938.0,11.42,Yes
Company_04409,Retail,5,24843367.0,8.6,1.54,0.93,1.79,16.26,2.61,7.12,74.47,5.9,High,Low,18.19,6470456.0,10.25,No
Company_04410,Manufacturing,24,150120131.0,23.24,7.1,2.09,1.59,1.88,1.47,18.23,86.99,18.1,High,Low,17.36,8358850.0,10.59,Yes
Company_04411,Technology,14,21845376.0,31.4,10.77,0.56,2.04,19.09,13.49,41.77,81.46,6.4,Low,Low,12.24,2062095.0,19.38,Yes
Company_04412,Technology,18,29089613.0,25.14,20.73,1.21,1.46,32.69,2.98,19.69,91.96,15.6,Medium,Low,29.73,6291871.0,19.48,Yes
Company_04413,FMCG,17,31002526.0,9.56,9.42,0.83,2.44,17.32,1.29,2.94,80.16,16.2,Medium,Medium,13.75,2974825.0,8.58,No
Company_04414,Energy,10,94092072.0,-2.12,15.64,0.54,1.05,30.19,3.89,11.74,89.86,7.0,Low,High,4.47,23055782.0,3.45,No
Company_04415,Retail,27,25224786.0,18.94,14.3,1.23,1.92,25.34,11.04,24.51,99.0,18.9,Medium,Low,19.31,3204801.0,14.34,Yes
Company_04416,Manufacturing,29,10826999.0,26.46,12.26,1.15,1.2,21.12,6.99,30.89,76.49,21.3,Medium,Low,23.75,2868140.0,11.67,Yes
Company_04417,Retail,2,126072358.0,2.05,10.32,1.03,1.58,21.1,6.97,5.39,81.08,6.0,Medium,Medium,5.63,8649491.0,7.17,Yes
Company_04418,Technology,16,34270834.0,27.35,4.37,1.96,1.1,13.98,14.32,25.27,92.68,15.8,High,Low,18.26,5237072.0,17.22,Yes
Company_04419,Financial Services,13,20161836.0,6.17,-1.91,2.06,1.39,-1.3,9.84,5.15,77.68,9.8,High,Medium,10.92,5782006.0,6.47,No
Company_04420,Healthcare,6,26321688.0,16.46,11.92,0.77,1.16,20.49,0.91,28.87,86.22,9.6,Low,Low,12.06,2740391.0,16.17,Yes
Company_04421,Technology,24,215136206.0,6.36,8.47,0.71,1.2,11.1,3.67,7.81,76.21,17.0,Medium,Low,15.19,39969901.0,11.59,No
Company_04422,Real Estate,25,28603694.0,5.07,17.78,0.34,2.33,15.45,6.63,3.11,66.58,17.6,Low,Medium,21.96,3169269.0,7.34,Yes
Company_04423,Energy,19,45022399.0,16.26,3.68,1.74,0.87,18.26,5.65,26.29,86.93,17.9,High,Medium,4.62,6075201.0,8.73,No
Company_04424,FMCG,21,34197153.0,19.51,13.16,0.72,2.11,14.81,7.18,17.04,87.63,15.7,Low,Low,19.48,2365087.0,11.12,Yes
Company_04425,Financial Services,3,17536069.0,15.97,13.99,0.54,2.24,25.66,28.61,20.79,74.63,6.0,Low,Low,19.65,966511.0,11.32,Yes
Company_04426,Retail,5,26594707.0,10.4,11.0,0.45,2.19,18.86,2.66,20.69,77.15,13.5,Low,Low,14.83,2244781.0,10.9,Yes
Company_04427,Healthcare,16,16544949.0,8.19,14.3,0.45,1.77,14.07,1.16,9.09,78.19,18.3,Low,Low,17.97,2004530.0,12.92,No
Company_04428,Technology,7,112676636.0,19.34,8.09,1.97,1.0,7.65,1.03,8.25,87.15,15.1,High,Low,17.8,24729054.0,15.9,Yes
Company_04429,Healthcare,23,54476543.0,13.7,14.18,1.23,0.84,21.69,9.1,21.0,88.51,19.9,Medium,Low,20.59,11593256.0,13.26,Yes
Company_04430,Automobile,13,412525946.0,12.91,12.65,0.33,1.15,19.94,4.51,22.58,84.57,14.0,Low,Medium,19.87,72889425.0,8.43,Yes
Company_04431,FMCG,30,27370037.0,3.69,13.64,0.34,1.15,16.43,1.9,5.82,69.98,23.6,Low,High,6.73,4351462.0,2.94,Yes
Company_04432,Manufacturing,19,24094698.0,8.63,6.34,0.8,1.9,0.8,4.29,9.31,77.24,12.8,Medium,Medium,4.34,4069920.0,7.7,No
Company_04433,Manufacturing,28,184144138.0,14.85,4.34,0.43,1.01,12.8,3.66,16.74,79.22,16.2,High,Low,8.25,33884062.0,10.73,Yes
Company_04434,Real Estate,21,122891700.0,12.72,6.66,0.65,1.65,-6.9,,15.27,78.16,11.1,Medium,Medium,22.16,27302878.0,7.25,No
Company_04435,Technology,5,69343560.0,27.1,7.65,1.76,1.65,13.88,1.44,27.03,90.73,6.2,High,Low,16.39,15939273.0,15.53,Yes
Company_04436,Financial Services,2,19402176.0,10.67,6.52,1.35,1.51,17.3,7.35,23.23,90.46,6.3,Medium,Low,13.05,5259257.0,10.03,Yes
Company_04437,Financial Services,16,220361600.0,15.23,8.68,0.29,1.66,1.89,7.97,18.43,88.59,8.6,Medium,Medium,20.58,31068812.0,8.41,Yes
Company_04438,Automobile,19,47027631.0,23.15,7.54,0.43,2.49,12.63,5.44,25.26,93.49,14.6,Medium,Medium,18.5,4673400.0,7.52,Yes
Company_04439,Real Estate,15,34672579.0,14.08,10.14,0.86,2.01,12.36,4.76,20.76,81.17,9.8,Low,Medium,19.18,4908460.0,7.08,Yes
Company_04440,Financial Services,4,132097301.0,22.17,5.98,1.4,2.06,11.05,5.62,21.65,78.09,2.0,Medium,Low,20.68,23028303.0,11.02,Yes
Company_04441,Telecommunications,30,49061379.0,6.84,8.14,0.48,1.58,18.23,5.16,7.37,70.07,11.8,Medium,Medium,8.6,9175429.0,8.18,No
Company_04442,Automobile,16,18563614.0,6.42,5.94,0.92,2.16,1.75,1.58,11.42,76.82,9.6,Medium,Medium,4.83,4820520.0,8.46,No
Company_04443,Healthcare,28,51742537.0,11.8,8.99,0.58,1.94,12.0,2.9,13.56,73.7,16.8,Medium,Medium,18.55,4562877.0,9.91,Yes
Company_04444,Retail,6,25735633.0,7.44,10.6,1.97,1.72,14.21,5.75,13.94,94.13,12.3,High,High,13.77,5912070.0,4.81,No
Company_04445,Retail,28,3873208.0,27.29,10.91,1.06,1.5,3.86,3.1,27.43,89.87,15.2,Medium,Low,18.39,727919.0,16.79,Yes
Company_04446,Real Estate,25,23631235.0,2.5,3.66,0.67,1.89,10.65,8.88,7.0,71.16,24.0,High,High,13.78,3903106.0,4.61,No
Company_04447,Healthcare,23,31926863.0,13.82,6.77,0.33,2.96,20.56,2.08,20.67,79.13,18.4,Medium,Low,13.89,8619225.0,11.44,No
Company_04448,Automobile,4,18722475.0,21.07,16.75,0.42,2.12,26.29,23.01,29.19,,7.6,Low,Low,21.82,3507654.0,10.55,Yes
Company_04449,Financial Services,23,81530938.0,16.59,17.03,0.19,,23.37,19.25,6.7,75.99,13.9,Low,Low,20.12,20907723.0,12.08,Yes
Company_04450,FMCG,8,25821111.0,12.49,7.17,0.87,0.7,16.56,4.16,16.29,77.31,8.4,Medium,Medium,11.6,6288593.0,9.56,No
Company_04451,Retail,7,75089841.0,12.34,8.94,1.08,1.75,9.71,,19.41,77.66,6.3,Medium,Medium,9.52,9874852.0,7.67,No
Company_04452,Energy,27,17526276.0,3.82,-0.68,1.11,2.16,-3.07,3.53,0.04,75.36,17.2,High,Medium,14.76,3688895.0,8.72,No
Company_04453,Automobile,23,108295011.0,4.18,7.01,0.54,1.99,14.14,11.01,12.64,79.22,14.7,Medium,Medium,18.16,15668097.0,9.18,Yes
Company_04454,Automobile,2,16894918.0,-0.05,-0.27,1.52,1.94,4.06,4.01,3.21,75.68,8.9,High,Medium,1.69,2565863.0,8.06,No
Company_04455,Telecommunications,20,6832715.0,12.18,7.24,1.79,1.41,13.21,6.46,11.59,89.47,10.9,High,Medium,12.03,1860443.0,7.74,No
Company_04456,Technology,8,143121827.0,28.6,18.68,0.52,2.44,19.33,5.17,33.16,83.44,10.4,Low,Low,27.6,19202993.0,19.17,Yes
Company_04457,FMCG,5,24155528.0,16.29,3.07,1.44,0.79,-2.49,7.25,23.23,80.94,7.8,High,Medium,16.09,6733753.0,7.93,No
Company_04458,Technology,13,222608073.0,26.96,8.42,0.81,1.66,6.45,6.92,16.04,79.41,10.7,Medium,Low,28.51,57639421.0,15.95,Yes
Company_04459,Retail,21,80795892.0,25.38,8.1,0.56,1.84,7.2,4.12,37.1,81.63,8.5,Medium,Low,22.73,23672221.0,12.2,Yes
Company_04460,Manufacturing,24,97880449.0,16.9,2.37,1.48,1.35,-6.52,12.86,7.2,70.88,15.2,High,Low,15.38,8693902.0,12.88,No
Company_04461,Retail,26,121592420.0,16.3,14.9,0.39,1.81,22.99,6.96,11.68,78.9,17.5,Low,Low,8.82,8993406.0,13.75,Yes
Company_04462,Manufacturing,28,55025706.0,18.06,12.36,0.33,0.72,9.48,10.78,28.62,91.09,19.8,Low,High,8.88,3230894.0,4.73,Yes
Company_04463,Real Estate,30,55560366.0,8.81,17.98,0.6,1.05,15.61,4.26,16.35,73.98,20.9,Low,Low,11.9,15726087.0,10.72,No
Company_04464,Technology,30,148585719.0,12.56,4.79,0.66,2.46,6.93,4.49,11.85,82.93,22.1,High,Low,11.23,7463266.0,17.8,No
Company_04465,FMCG,19,54963962.0,5.97,-0.55,0.3,1.94,-3.07,28.55,14.14,88.87,14.2,High,High,10.05,2860586.0,5.34,No
Company_04466,Retail,10,26925470.0,9.56,13.81,0.98,1.51,9.42,4.88,13.62,81.97,10.3,Medium,Medium,18.57,2923569.0,9.75,Yes
Company_04467,Technology,20,82262700.0,22.49,10.14,0.49,2.32,5.86,11.29,25.9,79.44,14.3,Low,Low,18.8,16848679.0,19.15,Yes
Company_04468,Healthcare,23,8293119.0,7.56,6.33,0.37,2.56,13.49,1.94,-7.76,,18.0,Medium,Low,9.12,584644.0,10.51,Yes
Company_04469,Real Estate,5,153491929.0,14.92,17.67,1.07,2.71,21.3,6.31,10.74,80.47,8.2,Medium,Medium,20.32,25573883.0,9.33,Yes
Company_04470,Telecommunications,2,156240466.0,8.63,9.75,0.59,0.73,5.13,3.84,8.43,86.6,9.2,Medium,Medium,11.26,27729011.0,9.61,Yes
Company_04471,Telecommunications,10,138443829.0,,14.91,1.34,2.44,28.88,13.59,3.26,83.32,13.3,Medium,High,18.67,28388864.0,3.79,Yes
Company_04472,Real Estate,28,133998576.0,2.21,4.37,0.97,1.09,3.76,3.22,8.86,65.65,21.1,High,Medium,3.23,23915209.0,7.57,No
Company_04473,Healthcare,16,46547532.0,15.93,6.88,0.67,1.93,14.09,3.78,17.57,76.55,11.9,Medium,Low,17.22,13961314.0,13.9,Yes
Company_04474,Retail,23,45665495.0,7.27,6.77,1.37,2.01,10.14,7.29,17.19,81.25,10.8,Medium,Medium,8.24,11138801.0,6.61,No
Company_04475,FMCG,9,17581179.0,9.98,12.55,0.95,2.61,18.02,2.52,8.89,88.28,10.5,Medium,High,18.14,1803955.0,5.36,Yes
Company_04476,Manufacturing,16,220932687.0,19.08,11.45,0.74,2.01,16.29,5.43,12.61,87.82,13.8,Low,Medium,16.73,18885360.0,9.59,Yes
Company_04477,Retail,16,33107424.0,16.27,12.92,0.99,1.87,9.58,3.38,12.33,88.29,7.3,Medium,Low,15.85,2289012.0,11.4,Yes
Company_04478,Retail,19,66748079.0,13.03,-3.15,1.01,1.26,12.84,5.48,16.87,79.06,18.9,High,Low,7.6,6939730.0,10.93,Yes
Company_04479,Energy,8,62051302.0,13.25,0.51,0.41,0.86,-0.98,4.71,21.88,75.28,11.0,High,High,18.39,3182246.0,5.42,No
Company_04480,Energy,23,16001248.0,18.86,0.38,2.74,1.04,8.39,16.49,21.01,76.81,20.7,High,Medium,14.84,1461634.0,9.96,Yes
Company_04481,Healthcare,19,11348088.0,15.38,,0.78,2.52,8.01,6.75,23.33,75.17,15.0,Medium,Low,23.58,2328294.0,10.49,Yes
Company_04482,Manufacturing,17,50237996.0,10.88,2.41,0.79,1.76,-0.87,2.14,12.84,97.51,14.4,High,High,13.02,4480866.0,5.17,No
Company_04483,Manufacturing,3,33998973.0,16.43,19.06,0.29,2.72,33.14,2.75,22.21,95.63,8.5,Low,Medium,11.73,5277205.0,8.9,Yes
Company_04484,Energy,5,46339822.0,2.86,7.52,0.8,1.35,20.99,3.76,15.18,68.98,6.9,Medium,Low,13.89,11703071.0,11.37,No
Company_04485,Healthcare,21,123671183.0,15.51,11.5,0.82,2.17,18.94,3.17,20.79,84.08,11.9,Low,Low,21.78,33475846.0,14.97,Yes
Company_04486,FMCG,17,60535231.0,13.63,4.55,0.4,1.88,13.07,12.58,11.24,79.49,9.8,High,Medium,12.38,4743973.0,8.0,Yes
Company_04487,Technology,4,95274973.0,15.71,4.85,0.42,2.5,1.05,3.48,19.3,78.47,14.6,High,Low,9.31,20456893.0,14.75,No
Company_04488,Retail,25,73006753.0,8.81,16.7,0.46,1.66,26.16,4.88,11.42,84.57,16.7,Low,Medium,24.11,9164098.0,7.83,Yes
Company_04489,Automobile,24,38211593.0,14.95,19.2,0.64,1.69,28.98,7.39,14.79,76.76,13.2,Low,Medium,19.05,6994416.0,9.33,Yes
Company_04490,Manufacturing,3,21338017.0,12.58,11.85,0.84,2.41,19.25,30.67,9.79,76.52,12.7,Low,Medium,20.23,1370236.0,6.79,Yes
Company_04491,Financial Services,4,62616774.0,16.23,0.41,0.66,0.61,13.35,4.55,31.62,84.97,11.7,High,Medium,10.82,11347864.0,9.96,Yes
Company_04492,FMCG,27,53695636.0,4.81,,0.89,1.65,-3.86,14.72,5.23,,21.5,Medium,Medium,11.44,12648951.0,7.35,No
Company_04493,Manufacturing,26,108842936.0,-0.98,,1.09,0.8,11.53,3.78,-13.02,94.28,11.5,Medium,High,7.22,6411827.0,5.95,No
Company_04494,Automobile,30,43981010.0,15.12,9.19,1.01,1.7,22.46,9.43,13.3,85.04,23.5,Medium,Medium,14.45,11768939.0,6.48,Yes
Company_04495,FMCG,6,38833477.0,7.03,-2.05,0.92,1.5,-6.04,2.9,4.42,72.44,4.3,High,Medium,10.34,8772294.0,9.23,No
Company_04496,Energy,3,41138669.0,5.35,17.42,0.88,2.07,26.93,8.42,5.86,84.9,6.9,Low,Medium,0.15,9695917.0,8.03,Yes
Company_04497,Manufacturing,20,22899278.0,5.76,,0.88,1.99,4.79,,-1.23,76.07,14.5,High,Medium,14.18,3312034.0,9.07,No
Company_04498,Technology,25,171039831.0,24.32,5.65,0.69,1.6,10.02,9.05,23.03,82.57,18.8,Medium,Low,23.15,28512823.0,13.27,Yes
Company_04499,Financial Services,21,131723819.0,20.21,11.29,0.52,1.25,9.64,8.44,23.72,94.29,16.0,Low,Low,15.71,20174078.0,15.73,Yes
Company_04500,Retail,3,17831163.0,11.88,15.54,0.71,1.8,34.44,7.51,5.85,91.51,5.8,Low,Medium,18.01,4083381.0,6.49,Yes
Company_04501,Energy,3,99025652.0,16.58,13.21,1.07,2.43,11.31,6.6,25.62,88.33,12.5,Medium,Medium,24.17,9083753.0,8.75,Yes
Company_04502,Manufacturing,23,10420434.0,11.24,2.89,1.07,1.17,5.55,3.67,13.5,93.48,21.5,High,Medium,9.61,740200.0,8.54,No
Company_04503,Financial Services,25,115528685.0,21.2,,0.99,0.89,6.34,8.01,24.22,63.27,18.3,High,Low,17.59,24569131.0,11.11,No
Company_04504,Technology,24,27663812.0,12.0,-1.32,0.58,0.76,7.93,1.77,11.6,74.78,16.4,High,Low,8.75,7128781.0,17.37,No
Company_04505,Manufacturing,21,67893376.0,1.29,5.83,0.67,0.92,10.12,26.29,4.63,83.59,20.0,Medium,High,0.83,6687470.0,5.89,No
Company_04506,Financial Services,19,9698195.0,5.99,5.95,0.67,1.76,0.39,7.6,12.6,78.94,17.7,Medium,Low,9.08,2232129.0,10.98,No
Company_04507,FMCG,26,18049616.0,17.52,13.42,0.54,1.0,14.58,7.11,20.96,90.42,13.9,Low,Low,15.1,2328125.0,11.57,Yes
Company_04508,Technology,21,74471800.0,27.83,9.69,1.23,1.49,1.18,6.8,36.62,73.68,22.1,Medium,Low,23.37,9703198.0,21.28,No
Company_04509,Energy,26,27556847.0,7.3,13.47,0.27,2.06,18.93,3.08,10.15,89.13,14.8,Low,Medium,19.57,2572140.0,7.61,Yes
Company_04510,Real Estate,22,24484850.0,9.5,12.36,2.28,0.45,27.9,3.39,16.52,84.11,14.5,High,Medium,14.08,5353912.0,8.13,Yes
Company_04511,Healthcare,15,163776951.0,31.51,10.29,2.35,2.1,13.64,5.85,36.06,84.87,8.3,High,Low,20.39,30911103.0,19.63,Yes
Company_04512,Manufacturing,29,327450970.0,11.54,11.5,0.77,2.53,18.26,3.64,1.04,67.15,17.5,Low,Low,11.41,60555589.0,13.4,Yes
Company_04513,Technology,16,110884027.0,19.22,17.87,0.94,2.75,30.17,2.31,15.92,99.0,16.7,Medium,Low,24.95,8864152.0,14.15,Yes
Company_04514,Energy,13,19765234.0,4.34,3.15,1.2,2.51,2.48,4.75,1.39,69.53,11.9,High,Medium,14.09,2304998.0,6.14,No
Company_04515,Manufacturing,12,223858563.0,23.54,11.11,0.49,3.11,22.38,6.28,20.75,71.34,12.0,Low,Low,18.34,34331847.0,12.87,Yes
Company_04516,Retail,12,13260711.0,13.37,8.78,1.02,1.84,24.57,4.96,8.9,85.62,9.0,Medium,High,15.79,2744556.0,5.97,Yes
Company_04517,Manufacturing,8,38598186.0,6.47,6.63,1.55,2.1,-0.02,9.91,15.26,88.29,11.7,High,Low,12.18,7429255.0,13.26,No
Company_04518,Telecommunications,13,52383105.0,9.18,13.03,0.28,1.67,24.8,5.56,20.26,78.91,6.1,Low,Medium,10.67,9326096.0,8.0,No
Company_04519,Healthcare,17,256583763.0,3.0,12.07,0.34,2.16,7.98,,-4.85,71.95,12.7,Low,Low,10.59,57643493.0,14.55,Yes
Company_04520,Technology,6,108612149.0,24.53,14.43,1.13,1.78,14.95,22.39,31.28,78.9,8.3,Medium,Low,16.66,30904961.0,15.23,Yes
Company_04521,Telecommunications,3,33711161.0,22.44,13.73,0.65,0.85,25.58,4.59,28.02,85.58,6.4,Low,High,27.77,9419445.0,5.11,Yes
Company_04522,Energy,23,22394383.0,0.12,4.22,0.61,0.94,9.78,2.42,15.47,73.53,17.1,High,Low,2.61,4255376.0,12.39,No
Company_04523,Telecommunications,17,117200572.0,-0.73,8.49,0.63,2.76,10.01,2.38,0.81,87.9,9.1,Medium,Medium,5.26,24312591.0,6.26,No
Company_04524,Energy,24,31774621.0,10.94,2.98,0.4,1.88,19.83,4.84,3.66,73.67,19.5,High,Medium,15.45,3968423.0,6.77,No
Company_04525,Automobile,16,60114560.0,11.63,21.95,0.6,2.55,26.27,8.42,4.33,,10.0,Low,Medium,17.32,7938571.0,8.76,Yes
Company_04526,Retail,12,15606898.0,9.7,15.89,0.36,1.48,27.85,3.99,18.41,92.51,17.1,Low,Medium,14.4,1956299.0,9.58,Yes
Company_04527,FMCG,30,81116970.0,-4.26,10.85,1.54,1.16,13.64,5.09,-7.35,71.85,20.6,High,High,12.71,12245657.0,4.91,No
Company_04528,Telecommunications,7,75748139.0,10.57,11.37,0.81,1.7,18.82,3.57,16.89,83.98,11.0,Low,High,15.74,5646353.0,5.31,Yes
Company_04529,Energy,14,17403058.0,15.36,12.42,0.8,2.18,20.24,4.07,17.19,85.19,10.3,Low,Medium,15.41,2768853.0,6.15,Yes
Company_04530,Healthcare,20,120169429.0,38.46,7.01,1.08,2.48,11.55,5.37,45.0,79.78,13.6,Medium,Low,23.07,9882102.0,15.54,Yes
Company_04531,Financial Services,11,80122518.0,20.49,5.22,3.48,1.52,0.49,9.43,13.2,86.75,14.9,High,Medium,10.86,20650817.0,8.34,No
